word,rt,acc,wordLength,realpseudo,subj
banny,1.388635,1,5,pseudo,219
sint,0.60088,1,4,pseudo,219
hane,0.913575,1,4,pseudo,219
lkoo,1.19351,0,4,pseudo,219
watch,0.91172,0,5,real,219
other,1.059705,0,5,real,219
rackle,1.13193,0,6,pseudo,219
pocorism,1.075525,1,8,pseudo,219
round,1.388905,1,5,real,219
et,0.74109,1,2,pseudo,219
fruit,1.19444,1,5,real,219
purshare,0.7504,0,8,pseudo,219
but,0.81616,1,3,real,219
slellen,1.111685,1,7,pseudo,219
ud,1.89717,1,2,pseudo,219
mot,1.16034,1,3,pseudo,219
beautiful,0.70139,1,9,real,219
inpant,0.87542,1,6,pseudo,219
invent,1.044585,0,6,real,219
waay,1.35103,1,4,pseudo,219
pencil,1.26981,1,6,real,219
cibsus,0.92717,1,6,pseudo,219
bams,1.288285,1,4,pseudo,219
gibs,1.000455,0,4,pseudo,219
charks,1.43773,0,6,pseudo,219
hand,0.910475,1,4,real,219
tate,1.014995,1,4,pseudo,219
my,1.067735,1,2,real,219
if,0.894515,1,2,real,219
hant,1.16213,1,4,pseudo,219
wase,2.45556,1,4,pseudo,219
want,0.94189,1,4,real,219
piscil,1.479105,1,6,pseudo,219
his,1.19522,1,3,real,219
zembering,1.044155,1,9,pseudo,219
cuppom,1.40223,1,6,pseudo,219
compliment,1.648785,1,10,real,219
blans,1.5703,1,5,pseudo,219
chance,1.19278,1,6,real,219
holily,1.203085,1,6,pseudo,219
hus,1.583205,1,3,pseudo,219
soth,1.109915,1,4,pseudo,219
mystery,1.060715,1,7,real,219
mistake,1.39395,1,7,real,219
ef,0.84321,1,2,pseudo,219
hktni,1.12828,1,5,pseudo,219
black,1.57956,1,5,real,219
bledge,0.82388,1,6,pseudo,219
best,1.395865,1,4,real,219
crit,1.1356,1,4,pseudo,219
just,0.76109,1,4,real,219
beeltisul,0.798515,1,9,pseudo,219
sausage,1.16045,1,7,real,219
think,0.77967,1,5,real,219
old,0.83418,1,3,real,219
pledge,1.248795,1,6,real,219
shink,1.421445,0,5,pseudo,219
hot,1.331105,1,3,real,219
from,0.847425,1,4,real,219
up,0.92673,1,2,real,219
ganner,0.91554,1,6,pseudo,219
here,0.73051,1,4,real,219
freat,1.20297,1,5,pseudo,219
begin,3.071635,1,5,real,219
sudsage,1.110225,1,7,pseudo,219
family,1.394735,1,6,real,219
yammering,0.90144,0,9,real,219
bere,1.41638,1,4,pseudo,219
hy,0.640245,1,2,pseudo,219
shine,1.010305,1,5,real,219
hube,1.27109,0,4,pseudo,219
trull,1.40035,1,5,pseudo,219
some,1.003035,1,4,real,219
take,0.67664,1,4,real,219
am,1.603505,1,2,real,219
bot,0.84313,1,3,pseudo,219
duttery,1.203135,1,7,pseudo,219
huge,0.89042,1,4,real,219
away,1.195245,0,4,real,219
benon,3.510525,1,5,pseudo,219
you,1.79113,1,3,real,219
guess,2.05634,1,5,real,219
orn,1.076235,1,3,pseudo,219
reeh,1.401435,1,4,pseudo,219
swollen,1.23024,1,7,real,219
winner,1.032855,1,6,real,219
purchase,0.759125,0,8,real,219
question,3.08762,1,8,real,219
ag,1.03751,1,2,pseudo,219
fror,2.457655,1,4,pseudo,219
went,1.469915,1,4,real,219
wews,0.83476,1,4,pseudo,219
ge,0.96778,1,2,pseudo,219
shring,0.859785,1,6,pseudo,219
coth,0.69102,1,4,pseudo,219
come,0.80797,1,4,real,219
truck,0.64466,1,5,real,219
custom,0.768245,1,6,real,219
ujst,0.99351,1,4,pseudo,219
give,1.0863,1,4,real,219
ball,1.400295,1,4,real,219
drustion,1.4284,1,8,pseudo,219
uoy,2.34965,1,3,pseudo,219
cotplicant,1.09877,1,10,pseudo,219
slit,2.92051,1,4,real,219
go,0.87623,1,2,real,219
mistive,0.909885,0,7,pseudo,219
spring,0.9518,1,6,real,219
guoys,2.62059,1,5,pseudo,219
circus,4.885995,0,6,real,219
baafness,14.179765,1,8,pseudo,223
stop,1.9233,1,4,real,223
seashell,2.701725,1,8,real,223
idthepiates,1.436195,1,11,pseudo,223
roder,3.700795,1,5,pseudo,223
tice,1.58456,1,4,pseudo,223
speveal,1.60096,0,7,pseudo,223
fattify,1.294825,1,7,pseudo,223
appropriates,3.237045,0,12,real,223
we,1.93758,1,2,real,223
imagine,1.05681,1,7,real,223
kind,0.94498,1,4,real,223
strange,2.60677,1,7,real,223
answer,1.081715,1,6,real,223
bangs,2.09219,1,5,real,223
imeyits,2.0094,0,7,pseudo,223
warpen,2.051785,1,6,pseudo,223
contain,1.1353,1,7,real,223
immiterise,1.15122,1,10,pseudo,223
doubtful,1.17158,1,8,real,223
ancrusinishness,1.370495,1,15,pseudo,223
fimp,1.180195,1,4,pseudo,223
distance,1.078485,1,8,real,223
mun,4.51509,1,3,pseudo,223
swane,2.335355,0,5,pseudo,223
dooseful,2.10271,1,8,pseudo,223
oenc,1.283425,1,4,pseudo,223
sun,0.86046,1,3,real,223
wndo,1.39566,1,4,pseudo,223
plane,0.969685,1,5,real,223
fite,1.433795,1,4,pseudo,223
time,1.14399,1,4,real,223
jewel,1.26679,1,5,real,223
ston,2.26734,1,4,pseudo,223
him,1.37377,1,3,real,223
vosery,1.31694,1,6,pseudo,223
stamp,1.250745,1,5,real,223
collapse,1.02452,1,8,real,223
arsher,1.95285,1,6,pseudo,223
molk,2.006045,1,4,pseudo,223
nop,1.8626,1,3,pseudo,223
seadrill,1.69956,0,8,pseudo,223
see,1.6346,1,3,real,223
find,0.76902,1,4,real,223
arm,0.782205,1,3,real,223
land,1.321655,1,4,real,223
runey,1.554255,1,5,pseudo,223
going,0.870905,1,5,real,223
stass,1.28309,1,5,pseudo,223
distides,1.72507,1,8,pseudo,223
money,1.4547,1,5,real,223
jixel,1.19521,1,5,pseudo,223
hom,1.233545,1,3,pseudo,223
stail,1.38499,0,5,pseudo,223
library,2.983525,1,7,real,223
han,2.588455,1,3,pseudo,223
stain,0.81109,1,5,real,223
lant,1.369115,1,4,pseudo,223
man,0.751645,1,3,real,223
strarms,0.9343,1,7,pseudo,223
special,0.75411,1,7,real,223
hitter,1.64218,1,6,pseudo,223
testify,0.917275,0,7,real,223
napery,1.694375,0,6,real,223
de,1.4992,1,2,pseudo,223
and,1.02389,1,3,real,223
rebosks,1.300865,1,7,pseudo,223
cow,0.80107,1,3,real,223
ggnoi,1.27796,1,5,pseudo,223
garden,0.93295,1,6,real,223
me,0.92537,1,2,real,223
milk,1.0695,1,4,real,223
down,1.533305,1,4,real,223
river,0.82371,1,5,real,223
ees,1.268145,1,3,pseudo,223
once,0.975245,1,4,real,223
fish,1.090995,1,4,real,223
cok,1.39857,1,3,pseudo,223
acquisitiveness,1.29172,0,15,real,223
alk,1.940275,1,3,pseudo,223
fatter,1.54224,1,6,real,223
pame,1.38189,0,4,pseudo,223
impoverish,1.20298,0,10,real,223
part,1.443765,1,4,real,223
wared,1.23266,0,5,pseudo,223
resolve,1.068715,1,7,real,223
bawed,1.32363,1,5,pseudo,223
wass,1.23465,1,4,pseudo,223
nap,1.251235,1,3,real,223
collosks,1.21982,1,8,pseudo,223
te,1.037395,1,2,pseudo,223
kile,0.982475,1,4,pseudo,223
left,0.91691,1,4,real,223
fistory,1.215455,1,7,pseudo,223
ways,0.84834,1,4,real,223
ase,2.338055,1,3,pseudo,223
waves,1.35264,0,5,real,223
business,0.98701,1,8,real,223
leld,1.22121,1,4,pseudo,223
contive,1.320475,1,7,pseudo,223
cowboy,3.05751,1,6,real,223
shoes,1.67025,1,5,real,223
quen,1.406855,1,4,pseudo,223
light,1.14107,1,5,real,223
totoseneian,1.05585,1,11,pseudo,223
trood,1.368855,1,5,pseudo,223
rescets,1.06953,1,7,pseudo,223
recorse,1.19873,0,7,pseudo,223
power,1.257,1,5,real,223
jump,1.290665,1,4,real,223
tha,1.01523,1,3,pseudo,223
mpju,1.06454,1,4,pseudo,223
knead,1.220255,0,5,real,223
open,1.230895,1,4,real,223
moop,0.58904,0,4,pseudo,223
finally,1.051165,1,7,real,223
oban,1.12109,1,4,pseudo,223
inside,0.755335,1,6,real,223
brush,1.420285,1,5,real,223
che,1.265995,1,3,pseudo,223
timelly,5.43489,1,7,pseudo,223
twew,2.0896,1,4,pseudo,223
lost,0.74118,1,4,real,223
serning,1.78952,1,7,pseudo,223
cag,1.2753,1,3,pseudo,223
morning,1.732815,1,7,real,223
number,2.43788,1,6,real,223
car,15.20026,1,3,real,223
could,1.96703,1,5,real,223
wread,2.71318,1,5,pseudo,223
jostile,1.03124,1,7,pseudo,223
almost,0.8203,1,6,real,223
tascer,0.99484,1,6,pseudo,223
arf,1.2592,1,3,pseudo,223
must,0.98297,1,4,real,223
ypla,1.046625,1,4,pseudo,223
sholt,18.16911,1,5,pseudo,223
air,4.662015,1,3,real,223
inni,1.35519,1,4,pseudo,223
loms,1.08784,1,4,pseudo,223
molent,1.11646,1,6,pseudo,223
tried,0.822385,1,5,real,223
charring,1.739155,0,8,real,223
brubs,1.236905,1,5,pseudo,223
fasees,1.27219,0,6,pseudo,223
congusozation,1.54164,1,13,pseudo,223
the,1.139715,1,3,real,223
brought,0.90977,0,7,real,223
short,1.59894,1,5,real,223
garment,2.784095,0,7,real,223
os,1.99918,1,2,pseudo,223
of,0.9184,1,2,real,223
accustomed,1.06615,0,10,real,223
hust,1.398675,1,4,pseudo,223
clought,1.13736,1,7,pseudo,223
strong,0.705145,1,6,real,223
repress,1.399285,1,7,real,223
then,0.799715,1,4,real,223
sildal,0.867085,1,6,pseudo,223
new,0.714345,1,3,real,223
accastanct,1.07745,1,10,pseudo,223
nurger,0.880755,1,6,pseudo,223
she,1.582385,1,3,real,223
potent,0.84995,0,6,real,223
insows,1.612865,1,6,pseudo,223
med,1.073325,1,3,pseudo,223
liffs,1.586765,1,5,pseudo,223
sould,1.462295,1,5,pseudo,223
no,1.00553,1,2,real,223
fine,0.765125,1,4,real,223
vesural,1.115215,0,7,pseudo,223
live,0.63616,0,4,real,223
vlei,0.58284,0,4,pseudo,223
pumer,1.699635,0,5,pseudo,223
play,1.013995,1,4,real,223
albust,1.178705,0,6,pseudo,223
sheas,1.109675,1,5,pseudo,223
na,0.89079,1,2,pseudo,223
lame,15.43565,1,4,real,223
reverse,1.35242,1,7,real,223
chanding,1.31853,1,8,pseudo,223
justice,1.10846,1,7,real,223
signal,0.74305,1,6,real,223
homogeneous,0.938405,0,11,real,223
garbant,1.704915,0,7,pseudo,223
father,0.96922,1,6,real,223
natural,1.199595,1,7,real,223
strosh,0.88248,0,6,pseudo,223
lape,1.120325,0,4,pseudo,223
ot,1.367715,1,2,pseudo,223
moon,0.917795,1,4,real,223
configuration,4.76615,0,13,real,223
red,17.83977,1,3,real,223
naw,1.238325,1,3,pseudo,223
knew,0.984095,1,4,real,223
is,0.969775,1,2,real,223
fing,2.64014,1,4,pseudo,223
famous,1.345795,1,6,real,223
into,1.13292,1,4,real,223
cowbim,1.60484,1,6,pseudo,223
again,1.50994,1,5,real,223
utashing,0.78229,1,8,pseudo,223
beller,0.9057,1,6,pseudo,223
upending,1.42278,0,8,real,223
bone,0.75016,1,4,real,223
bove,1.275555,1,4,pseudo,223
asca,0.90102,1,4,pseudo,223
two,0.73453,1,3,real,223
underchime,0.75578,1,10,pseudo,223
work,0.63045,1,4,real,223
clomify,1.07118,1,7,pseudo,223
wirtoul,0.809435,1,7,pseudo,223
hu,0.71802,1,2,pseudo,223
snose,0.907635,0,5,pseudo,223
understand,4.949715,1,10,real,223
elements,1.12501,0,8,real,223
dood,0.8047,0,4,pseudo,223
fave,1.15328,1,4,pseudo,223
dag,0.80664,1,3,pseudo,223
telechinct,0.77881,1,10,pseudo,223
sphere,0.62575,0,6,real,223
mader,1.698255,0,5,pseudo,223
thank,1.29243,1,5,real,223
describe,1.435425,1,8,real,223
paper,0.76602,1,5,real,223
able,0.949155,1,4,real,223
etecants,2.9246,1,8,pseudo,223
telescoped,1.20745,1,10,real,223
dog,3.28261,1,3,real,223
cat,0.83569,1,3,real,223
investigate,0.964795,1,11,real,223
slace,1.153955,1,5,pseudo,223
them,0.63477,1,4,real,223
an,0.6431,0,2,real,223
permanency,2.964965,0,10,real,223
budget,1.32704,1,6,real,223
daople,1.254725,1,6,pseudo,223
ablood,1.814775,1,6,pseudo,223
pon,2.32324,1,3,pseudo,223
yos,1.13657,1,3,pseudo,223
bads,0.90911,0,4,pseudo,223
wood,1.016005,1,4,real,223
besime,0.78513,1,6,pseudo,223
hammer,0.961235,1,6,real,223
fast,0.68424,1,4,real,223
wto,1.090135,1,3,pseudo,223
skateboard,1.13519,1,10,real,223
nuder,1.06729,1,5,pseudo,223
spat,0.693035,1,4,real,223
gaian,2.853275,1,5,pseudo,223
phlere,1.54909,1,6,pseudo,223
alipol,0.867875,0,6,pseudo,223
sain,0.898825,1,4,pseudo,223
help,0.949095,1,4,real,223
space,1.6134,1,5,real,223
hadder,2.01024,1,6,pseudo,223
woft,1.224015,1,4,pseudo,223
destrifs,0.99806,0,8,pseudo,223
better,1.39367,1,6,real,223
mannanency,1.230855,1,10,pseudo,223
cotosks,0.8328,1,7,pseudo,223
creat,1.718795,0,5,pseudo,223
fafever,0.91575,1,7,pseudo,223
grasshopper,1.555165,1,11,real,223
hect,1.621955,1,4,pseudo,223
ar,1.180705,1,2,pseudo,223
become,0.91889,1,6,real,223
khtna,17.75478,1,5,pseudo,223
great,0.851075,1,5,real,223
sids,1.76768,1,4,pseudo,223
agreed,1.22411,1,6,real,223
animal,1.39549,1,6,real,223
shotty,2.781905,1,6,pseudo,223
never,0.866195,1,5,real,223
guarantee,1.08118,1,9,real,223
yes,0.880265,1,3,real,223
bulbet,1.36602,1,6,pseudo,223
overwhelm,1.473055,1,9,real,223
ap,0.740155,1,2,pseudo,223
as,0.98803,1,2,real,223
whose,1.04035,0,5,real,223
without,0.77268,1,7,real,223
dat,1.104805,1,3,pseudo,223
sail,0.64978,1,4,real,223
pop,1.06791,1,3,real,223
he,2.883615,1,2,real,223
qualify,1.43818,1,7,real,223
overtruan,1.33215,0,9,pseudo,223
thantboard,1.843865,0,10,pseudo,223
grat,1.364425,1,4,pseudo,223
invectiress,2.30027,1,11,pseudo,223
however,1.667095,1,7,real,223
pretty,0.68815,1,6,real,223
back,0.62772,1,4,real,223
sick,0.982305,1,4,real,223
flankfopper,1.825295,1,11,pseudo,223
cologne,0.83569,0,7,real,223
germantia,0.91959,0,9,pseudo,223
ther,1.083915,1,4,pseudo,223
people,1.183755,1,6,real,223
crovel,1.51634,1,6,pseudo,223
enan,0.77987,1,4,pseudo,223
meat,0.9704,1,4,real,223
more,0.7149,1,4,real,223
pealt,0.880905,0,5,pseudo,223
wist,0.98156,1,4,pseudo,223
cas,0.80073,1,3,pseudo,223
on,0.88449,0,2,real,223
be,0.94949,0,2,real,223
toy,0.783065,1,3,real,223
om,0.80114,1,2,pseudo,223
round,0.69797,1,5,real,223
plays,0.84981,1,5,real,223
drnuo,1.4183,1,5,pseudo,223
spell,0.99933,0,5,real,223
en,0.99367,1,2,pseudo,223
pickle,0.67248,1,6,real,223
place,0.80967,1,5,real,223
da,0.95904,1,2,pseudo,223
rackle,2.666555,0,6,pseudo,223
fireer,11.137305,1,6,pseudo,223
do,1.16591,1,2,real,223
in,13.461885,1,2,real,223
ridicule,1.354425,0,8,real,223
complete,0.916945,1,8,real,223
spu,14.37293,1,3,pseudo,223
ip,0.93256,1,2,pseudo,223
tfaer,0.92939,1,5,pseudo,223
leald,2.392815,1,5,pseudo,223
fawerty,2.497705,1,7,pseudo,223
losh,9.567305,1,4,pseudo,223
loak,1.298585,1,4,pseudo,223
wawed,0.836415,1,5,pseudo,223
miss,0.751515,1,4,real,223
mich,1.273155,1,4,pseudo,223
complase,1.69911,0,8,pseudo,223
liberty,1.150625,1,7,real,223
spy,0.95368,1,3,real,223
candy,2.066015,1,5,real,223
watch,1.081475,1,5,real,223
need,0.63395,1,4,real,223
ruticole,1.05329,1,8,pseudo,223
tok,1.04973,1,3,pseudo,223
street,1.03823,1,6,real,223
et,0.8056,1,2,pseudo,223
scays,1.251595,1,5,pseudo,223
winter,1.869065,1,6,real,223
green,0.69753,1,5,real,223
sobsaller,0.827295,1,9,pseudo,223
ro,0.735085,1,2,pseudo,223
look,1.618145,1,4,real,223
at,0.837415,1,2,real,223
tister,1.31976,0,6,pseudo,223
sing,0.66847,1,4,real,223
pocorism,0.79969,1,8,pseudo,223
sint,0.479455,0,4,pseudo,223
goud,0.97298,1,4,pseudo,223
history,0.62467,1,7,real,223
groon,1.10609,0,5,pseudo,223
lkoo,0.921035,1,4,pseudo,223
mout,0.567355,1,4,pseudo,223
polarize,0.67205,0,8,real,223
hencory,1.43337,1,7,pseudo,223
faster,0.71551,1,6,real,223
peace,1.490065,1,5,real,223
building,1.11533,1,8,real,223
banny,1.022795,1,5,pseudo,223
learn,1.039095,1,5,real,223
dryer,1.35326,1,5,real,223
can,0.787095,1,3,real,223
chigshen,2.32913,1,8,pseudo,223
through,3.214775,1,7,real,223
good,2.71659,1,4,real,223
beeching,1.41652,1,8,pseudo,223
farmer,0.69972,1,6,real,223
children,1.01911,1,8,real,223
so,1.54835,1,2,real,223
spoll,1.414595,1,5,pseudo,223
signaller,1.96383,1,9,real,223
other,0.81866,1,5,real,223
spuer,0.982815,1,5,pseudo,223
hane,0.853645,0,4,pseudo,223
have,2.097255,1,4,real,223
uffive,0.752995,1,6,pseudo,223
nied,1.498035,1,4,pseudo,223
ganter,1.333475,1,6,pseudo,223
office,0.85023,1,6,real,223
will,0.782295,0,4,real,223
hore,1.041385,1,4,pseudo,223
after,0.721555,1,5,real,223
unger,1.33891,1,5,pseudo,223
only,0.680715,1,4,real,223
umly,0.9779,1,4,pseudo,223
long,0.831855,1,4,real,223
gravel,1.225455,0,6,real,223
everyone,0.789385,1,8,real,223
streat,0.9241,0,6,pseudo,223
bi,1.004875,1,2,pseudo,223
even,0.73536,1,4,real,223
esslyots,1.3311,1,8,pseudo,223
bot,1.0974,1,3,pseudo,223
ef,3.88178,1,2,pseudo,223
blans,1.35268,1,5,pseudo,223
mystery,0.950645,1,7,real,223
mot,0.785825,1,3,pseudo,223
begin,0.786575,1,5,real,223
duttery,1.63783,1,7,pseudo,223
orn,0.799125,1,3,pseudo,223
old,0.784005,1,3,real,223
hant,0.830125,1,4,pseudo,223
freat,0.630465,0,5,pseudo,223
bams,0.865275,0,4,pseudo,223
bere,0.86635,0,4,pseudo,223
huge,1.283495,1,4,real,223
but,1.7597,1,3,real,223
tate,1.43224,1,4,pseudo,223
inpant,1.081805,0,6,pseudo,223
went,1.33641,1,4,real,223
hus,2.43401,1,3,pseudo,223
hot,1.435345,1,3,real,223
mistake,1.442245,1,7,real,223
from,2.82555,1,4,real,223
hktni,1.859945,1,5,pseudo,223
cibsus,1.16494,0,6,pseudo,223
hube,1.866905,1,4,pseudo,223
trull,0.76645,1,5,pseudo,223
ag,1.139385,1,2,pseudo,223
just,0.96786,1,4,real,223
compliment,1.5828,0,10,real,223
benon,1.258815,1,5,pseudo,223
think,0.774435,1,5,real,223
am,0.66611,0,2,real,223
purshare,1.73508,1,8,pseudo,223
some,0.70736,1,4,real,223
shine,0.706795,1,5,real,223
family,0.753125,1,6,real,223
guoys,0.97397,1,5,pseudo,223
best,1.146735,1,4,real,223
sausage,2.313575,1,7,real,223
give,1.015875,1,4,real,223
you,1.402085,1,3,real,223
come,0.93101,1,4,real,223
take,1.28168,1,4,real,223
crit,1.492305,1,4,pseudo,223
want,0.721935,1,4,real,223
ball,0.85548,1,4,real,223
wase,1.310795,0,4,pseudo,223
soth,1.32273,0,4,pseudo,223
drustion,1.526325,1,8,pseudo,223
holily,0.539505,0,6,pseudo,223
swollen,1.61768,1,7,real,223
away,0.666945,1,4,real,223
fruit,0.716405,1,5,real,223
guess,0.77762,1,5,real,223
ud,0.749655,1,2,pseudo,223
pencil,0.647795,1,6,real,223
shring,0.921225,1,6,pseudo,223
black,1.33724,1,5,real,223
sudsage,2.181025,0,7,pseudo,223
shink,1.16619,1,5,pseudo,223
question,0.638855,0,8,real,223
ujst,0.901995,1,4,pseudo,223
charks,1.149435,1,6,pseudo,223
invent,0.714605,1,6,real,223
zembering,1.244125,1,9,pseudo,223
winner,0.98321,1,6,real,223
wews,1.026225,1,4,pseudo,223
beautiful,0.688375,1,9,real,223
cotplicant,1.30003,1,10,pseudo,223
my,0.901965,1,2,real,223
chance,0.861595,1,6,real,223
here,0.58438,1,4,real,223
cuppom,0.963275,1,6,pseudo,223
slellen,1.0039,1,7,pseudo,223
spring,0.683805,1,6,real,223
ge,0.86552,1,2,pseudo,223
go,0.98931,0,2,real,223
slit,0.847365,1,4,real,223
circus,0.79789,1,6,real,223
coth,1.14369,1,4,pseudo,223
hand,1.558625,1,4,real,223
up,0.895505,0,2,real,223
beeltisul,0.60037,0,9,pseudo,223
waay,1.35013,1,4,pseudo,223
bledge,1.050645,1,6,pseudo,223
truck,0.681565,1,5,real,223
pledge,0.964505,0,6,real,223
yammering,0.6048,1,9,real,223
uoy,0.92603,1,3,pseudo,223
ganner,0.97525,0,6,pseudo,223
custom,0.788945,0,6,real,223
if,0.74971,1,2,real,223
mistive,0.95323,1,7,pseudo,223
gibs,0.92325,1,4,pseudo,223
purchase,1.382535,1,8,real,223
hy,1.18069,1,2,pseudo,223
fror,0.83543,1,4,pseudo,223
piscil,1.218405,1,6,pseudo,223
his,0.990225,1,3,real,223
reeh,0.910675,1,4,pseudo,223
and,1.719495,1,3,real,226
leld,4.14611,1,4,pseudo,226
bawed,14.25111,1,5,pseudo,226
going,1.884585,1,5,real,226
nap,1.112705,1,3,real,226
stamp,2.3671,1,5,real,226
sun,1.11591,1,3,real,226
fish,0.94876,1,4,real,226
library,1.472535,1,7,real,226
ston,3.986725,1,4,pseudo,226
once,1.164915,1,4,real,226
contain,6.10743,1,7,real,226
napery,3.164125,0,6,real,226
alk,0.14786,0,3,pseudo,226
him,1.08606,1,3,real,226
immiterise,2.36949,1,10,pseudo,226
garden,0.80438,1,6,real,226
ancrusinishness,1.58662,1,15,pseudo,226
pame,3.495205,0,4,pseudo,226
distides,2.163325,0,8,pseudo,226
kile,1.331125,1,4,pseudo,226
bangs,1.098765,1,5,real,226
collapse,3.193775,0,8,real,226
swane,1.277925,0,5,pseudo,226
ees,1.380775,1,3,pseudo,226
fattify,2.84969,1,7,pseudo,226
me,0.9826,1,2,real,226
kind,1.1586,1,4,real,226
ways,1.09719,1,4,real,226
idthepiates,1.518145,1,11,pseudo,226
seashell,1.063345,1,8,real,226
fistory,2.56548,0,7,pseudo,226
river,5.175825,1,5,real,226
distance,2.315495,0,8,real,226
tice,0.98528,1,4,pseudo,226
stain,1.97899,0,5,real,226
money,1.166645,1,5,real,226
baafness,1.585805,1,8,pseudo,226
arm,0.981525,1,3,real,226
molk,5.89145,1,4,pseudo,226
han,2.370085,0,3,pseudo,226
hitter,13.27208,0,6,pseudo,226
collosks,1.33033,1,8,pseudo,226
plane,2.329825,1,5,real,226
answer,0.98515,1,6,real,226
oenc,0.94761,1,4,pseudo,226
roder,3.690905,1,5,pseudo,226
jewel,1.714385,1,5,real,226
te,1.084485,1,2,pseudo,226
imagine,2.064975,1,7,real,226
wared,3.77136,1,5,pseudo,226
rebosks,5.377845,0,7,pseudo,226
waves,0.90333,1,5,real,226
vosery,0.954445,1,6,pseudo,226
arsher,1.830405,1,6,pseudo,226
lant,6.49658,1,4,pseudo,226
de,0.824795,1,2,pseudo,226
business,0.92814,1,8,real,226
appropriates,1.69471,0,12,real,226
fatter,2.48242,1,6,real,226
man,1.41894,1,3,real,226
wndo,0.964715,1,4,pseudo,226
contive,1.58968,0,7,pseudo,226
resolve,2.18552,0,7,real,226
milk,0.864405,1,4,real,226
strarms,2.784555,1,7,pseudo,226
stass,2.528105,0,5,pseudo,226
mun,3.93581,1,3,pseudo,226
runey,3.234665,1,5,pseudo,226
dooseful,1.44646,1,8,pseudo,226
stop,1.047135,1,4,real,226
ggnoi,1.315335,1,5,pseudo,226
fite,9.854125,0,4,pseudo,226
find,0.966265,1,4,real,226
testify,3.29232,0,7,real,226
impoverish,1.150855,0,10,real,226
part,0.714755,1,4,real,226
jixel,0.93022,1,5,pseudo,226
cok,1.215765,1,3,pseudo,226
hom,1.321015,1,3,pseudo,226
fimp,4.202745,0,4,pseudo,226
cow,0.96308,1,3,real,226
ase,5.516045,0,3,pseudo,226
acquisitiveness,0.99778,0,15,real,226
speveal,1.94617,1,7,pseudo,226
left,0.91339,1,4,real,226
down,0.703285,1,4,real,226
we,0.664155,1,2,real,226
see,0.63125,1,3,real,226
seadrill,2.827605,1,8,pseudo,226
land,0.81615,1,4,real,226
wass,3.14669,1,4,pseudo,226
strange,2.799415,0,7,real,226
nop,2.15143,1,3,pseudo,226
stail,1.420575,0,5,pseudo,226
imeyits,1.32051,1,7,pseudo,226
time,1.732125,1,4,real,226
warpen,3.714075,1,6,pseudo,226
special,1.748405,1,7,real,226
doubtful,8.356425,0,8,real,226
vesural,1.866805,1,7,pseudo,226
knead,1.497215,1,5,real,226
wread,1.134345,1,5,pseudo,226
timelly,3.099945,1,7,pseudo,226
signal,1.33,1,6,real,226
morning,1.576865,1,7,real,226
moon,1.095665,1,4,real,226
rescets,2.643035,1,7,pseudo,226
play,0.73512,1,4,real,226
finally,2.98052,1,7,real,226
shoes,0.878925,1,5,real,226
of,0.77934,1,2,real,226
garbant,1.60927,1,7,pseudo,226
potent,0.99643,0,6,real,226
tried,0.912385,1,5,real,226
clought,0.90845,1,7,pseudo,226
sildal,1.29315,1,6,pseudo,226
vlei,0.781545,1,4,pseudo,226
chanding,0.998525,0,8,pseudo,226
repress,2.097775,1,7,real,226
lame,4.89779,1,4,real,226
nurger,0.94948,1,6,pseudo,226
jump,1.11251,1,4,real,226
serning,0.99876,1,7,pseudo,226
brush,0.78497,1,5,real,226
med,4.593805,1,3,pseudo,226
reverse,2.779145,1,7,real,226
ot,1.486295,1,2,pseudo,226
inside,1.871245,1,6,real,226
into,1.03764,1,4,real,226
red,1.036585,1,3,real,226
justice,0.921005,1,7,real,226
congusozation,0.814935,1,13,pseudo,226
could,0.797485,1,5,real,226
knew,0.873435,1,4,real,226
strosh,7.61269,1,6,pseudo,226
configuration,3.260835,0,13,real,226
arf,1.264415,1,3,pseudo,226
short,2.00339,1,5,real,226
naw,2.712295,1,3,pseudo,226
famous,1.47886,1,6,real,226
new,1.014365,1,3,real,226
car,0.75361,1,3,real,226
she,0.649075,1,3,real,226
moop,2.43002,1,4,pseudo,226
cag,1.1769,1,3,pseudo,226
liffs,3.21859,0,5,pseudo,226
charring,5.1954,0,8,real,226
fine,0.95036,1,4,real,226
che,1.088725,1,3,pseudo,226
fasees,1.26341,1,6,pseudo,226
na,0.87139,1,2,pseudo,226
natural,0.814005,1,7,real,226
twew,1.88539,1,4,pseudo,226
open,0.93153,1,4,real,226
mpju,0.84688,1,4,pseudo,226
power,0.652355,1,5,real,226
fing,5.69528,1,4,pseudo,226
totoseneian,1.012485,1,11,pseudo,226
loms,1.04787,1,4,pseudo,226
quen,2.433385,1,4,pseudo,226
the,0.739265,1,3,real,226
tascer,0.93724,1,6,pseudo,226
os,3.045025,1,2,pseudo,226
insows,1.495705,1,6,pseudo,226
air,0.66787,1,3,real,226
sholt,0.964345,1,5,pseudo,226
